8950,children should listen carefully to their parents' advice and voices,1
8951,Some people like doing housework and help others such as their parents,1
8952,The United States is a big country which has been developing at a high speed for many years,1
8953,We should come to ticket-checking lanes to take trains,1
8954,Usually mother cooks at home for her children and husband,1
8955,Buses are convenient and cheap so many people choose to take a bus outside,1
8956,The human body needs energy quickly after exercise,1
8957,Listening to light and slow music more can make you happy.,1
8958,Electricity has a wide range of uses.,1
8959,We need light to see at night with the power on,1
8960,The speed of the running machine is always fast,1
8961,You can only get good grades if you finish your homework in time,1
8962,"If you're going on a date, say so in advance or you will be considered not punctual",1
8963,Both Corgis and rabbits can be kept as pets,1
8964,Wash your hands frequently is a good lifestyle,1
8965,Three-month-old babies can not understand when people speak to them,1
8966,Tornado can bring great damages to a city,1
8967,There are also many rivers in Brazil,1
8968,People used to drink different drinks in the morning,1
8969,The human brain is very complicated,1
8970,8-year-old children can do many things independently already,1
8971,Some specific material can confuse the mind,1
8972,Tofu is a soy product,1
8973,Woodburning produces smoke,1
8974,The Qinghai-Tibet plateau is the largest plateau in China,1
8975,American culture is unique and brilliant,1
8976,Some people are used to drinking boiled water,1
8977,The winter temperature in the south is not that low,1
8978,Both TV and computer have screens,1
8979,The lights and lamps can produce light,1
8980,"When rubber hardens, it becomes useless",1
8981,People feel stronger after they have exercises,1
8982,Aliens may have green blood,1
8983,Not everyone has the habit of getting up early and opening the window,1
8984,Apples grow on trees,1
8985,Smoking is prohibited in public,1
8986,There are many creatures both on the land and in the ocean,1
8987,Honey peaches have very thin peels.,1
8988,Different seasonings can be used to adjust different flavors,1
8989,Legs can help us walk,1
8990,Black and white photos are unique and impressive,1
8991,Snakes is not the only animal who shed skins,1
8992,Many things will change when people get old,1
8993,Some companies like to have green plants in their offices,1
8994,Scenes are different when the sea tide rises and falls,1
8995,Both the sun and the moon are in the shape of balls,1
8996,A fish is a vertebrate,1
8997,people protect their spines,1
8998,the trees in metropolitan are taller than people,1
8999,he was fired because he drafted unreasonable requirements of the company,1
9000,there are few leaves on the branches in the winter,1
9001,parents should take care of their babies when they are learning how to crawl and walk,1
9002,some poor guys will eat the stale bread they found in the rubbish,1
9003,people use a towel to dry hair after washing and drink a cup of juice,1
9004,Patients with hypertension should take care of the daily intake of food,1
9005,children are playing shells on the lawn,1
9006,"Even if you are rich, you should worry about losing money",1
9007,people should fight for the good days in the future,1
9008,"In case of bad weather, the driver should pay more attention to safety",1
9009,Customers can learn about the disadvantages of the product through salesmen,1
9010,people do not want to exceed the limit of their month's expenditure,1
9011,Some flowers don't bloom in summer,1
9012,Plum blossoms look so beautiful in the winter,1
9013,people can dream of the rainbow at night,1
9014,some students go to school early and study until late,1
9015,Some people are fearful of taking the responsibility so they run away,1
9016,Secondhand smoke is bad for everyone's health in the public,1
9017,Eating a lot of sugar can be harmful to people's health,1
9018,many pedestrians obey traffic regulations,1
9019,Same-sex couples can adopt children after marriage.,1
9020,People shade themselves with umbrellas in summer.,1
9021,"Many people like to enjoy the drama, which will not make them feel scared",1
9022,Skipping breakfast will affect the health of your hair,1
9023,We can see others' ears,1
9024,Many car accidents are caused by drunk driving.,1
9025,We can not measure everything just form the view of the money,1
9026,People in prosperity also need to think about how can they grow,1
9027,"he was introverted in the past, but now he has a lot of friends",1
9028,people can see the reflection of the clouds in the sea,1
9029,the teacher is so happy that he gets 100 on the English test,1
9030,driving more electrical cars instead of traditional cars can protect the environment.,1
9031,there are some egg-laying animals living in the water with whales,1
9032,People can still eat watermelons in winter,1
9033,both Coke and juice are popular drinks,1
9034,"when having conflicts with each other, people should try to understand others",1
9035,Wolves will eat small and gentle animals,1
9036,Honey is very sweet and the queen bee is big,1
9037,Thieves use arms to steal products,1
9038,music can cheer up the people who are in bad emotion,1
9039,Man is the cleverest mammal in the world,1
9040,Instruments can make wonderful sounds.,1
9041,There were many common people but a little powerful people in ancient times,1
9042,"when driving transportation, people should not use mobile phones to talk to others",1
9043,people can use hats to decorate their faces,1
9044,we can use our organ to see others' ears,1
9045,It is very important to have your own unique style of dressing and feeling to the world,1
9046,people travel on land to the seaside and take ships,1
9047,it is good for your health to stop drinking alcohol,1
9048,there are expressways and emergency lanes on the highway,1
9049,Everyone needs to get enough rest.,1
9050,we can buy shoes and the hanger in the mall,1
9051,the plastics are hard to decompose in the soil,1
9052,the ocean is bigger than a tiger,1
9053,we can bring water onto the bus,1
9054,we can find salt in many animals' bodies,1
9055,Many people like beer very much.,1
9056,"when you feel the temperature is too low, you need to turn on the heater",1
9057,many people like to sleep under the sunshine,1
9058,the cook is ill so he closed the restaurant,1
9059,"after learning, he went to the Internet cafe to have a rest",1
9060,People can have fun with their colleagues in their companies after work.,1
9061,There exist some dinosaurs' fossils today.,1
9062,People can buy sandals in winter.,1
9063,Man has ten fingers.,1
9064,Firemen can also faint.,1
9065,The fly crawled on the apple I had bitten.,1
9066,Some people have seen a mirage appear in the desert.,1
9067,Many fish look beautiful in the water.,1
9068,It takes effort to write a good paper.,1
9069,Edison invented the electric light.,1
9070,He lost his umbrella on a sunny day.,1
9071,Some people hate categorizing everything out.,1
9072,Some people feel anxious if they are surrounded by strangers.,1
9073,You can buy an umbrella when it rains.,1
9074,Many people are bad at playing chess.,1
9075,Managers are paid more if they have strong abilities.,1
9076,Some insects also have wings.,1
9077,Monkeys can imitate human acts.,1
9078,Dogs are friendly to humans.,1
9079,People are comfortable when they are resting.,1
9080,Students cheat to pass the exams.,1
9081,We need light to see things.,1
9082,People can sit while they are talking.,1
9083,I wear my socks on my feet.,1
9084,Food should not be kept in dishwashers.,1
9085,Dragon represents power and good luck.,1
9086,We can see ants with naked eyes.,1
9087,I can see myself on the front camera of my phone.,1
9088,It's cold to wash your hair with cold water in the winter.,1
9089,Curing cancer sometimes requires luck.,1
9090,Waste batteries should be recycled.,1
9091,There is water vapor in the air,1
9092,Players play volleyball with their hands.,1
9093,We can't get addicted to the Internet.,1
9094,Wind protection and sand fixation can avoid desertification.,1
9095,Some people hate the sour flavor.,1
9096,The weather is usually hot in summer.,1
9097,Children like to play.,1
9098,Reading books can relieve the thirst for knowledge.,1
9099,Rabbits and foxes run very fast.,1
9100,The moon rises at night.,1
9101,People should save water.,1
9102,Children should be properly taught what behaviors are good.,1
9103,Some people prefer chicken salad to fruit salad.,1
9104,Street lights in many cities are automatically switched on and off,1
9105,The earth revolves around the sun.,1
9106,Academic performance is related to how much effort you make,1
9107,People have the nature to seek pleasure.,1
9108,Smoking can cause diseases.,1
9109,Playing badminton requires physical coordination.,1
9110,It is the function of a phone to call someone else.,1
9111,Some people love to watch movies with a lot of killing scenes.,1
9112,We can breathe everywhere.,1
9113,Meat will soon spoil in warm weather.,1
9114,People who overeat a lot may worry about their weight.,1
9115,People turn on the air conditioner when it is so hot,1
9116,Sand is a solid and oil is a liquid,1
9117,The cook turns on the fire when he is ready to cook,1
9118,Many people go to museums on weekends,1
9119,Playing a tune is pleasing,1
9120,Both tall and short can be used to describe a person's appearance,1
9121,Most appliances must be plugged in to use,1
9122,She listens to some relaxing music when she is sleepy,1
9123,Some girls want their skin to be white,1
9124,Adults have many responsibilities,1
9125,The subway at the morning peak is very crowded,1
9126,A bleeding wound needs immediate care,1
9127,My father's beard is black,1
9128,My younger sister is two years younger than me,1
9129,There is a bar next to my apartment so it is always noisy on Friday nights,1
9130,He made a straight line on the paper with a ruler,1
9131,He couldn't afford a car so he bought a bike,1
9132,"His eyesight dropped again, so he went to rearrange his glasses",1
9133,No one likes to get sick,1
9134,Some people live in houses while some live in apartments,1
9135,Volleyball is bigger than ping-pong,1
9136,He drew a blue whale with a pencil,1
9137,There are many cars in the middle of the road,1
9138,Dad went to the mall and bought a LCD TV and a cactus,1
9139,Planes are much faster than trains,1
9140,There are many cartoon images in the Disney Land,1
9141,He eats a lot of fruit every day,1
9142,Finishing tasks ahead of time will make your boss satisfied,1
9143,He was familiar with what has happened in Chinese history,1
9144,People can go to the swimming pool before sleeping,1
9145,kind and vicious are a pair of antonyms.,1
9146,Beggars also want to have a luxurious villas,1
9147,People can play guitar before doing sports,1
9148,"Camels live in the desert, fishes live in the water",1
9149,The change of seasons is a natural phenomenon,1
9150,There are many vulnerable organs in the human body,1
9151,The cheetah runs faster than the lovely cat.,1
9152,Bathing improves the quality of the sleep in the bedroom,1
9153,after cooking he goes to his bedroom,1
9154,"After enjoying their legal holidays, people come back to work on Monday",1
9155,Judges are usually very kind and want to eliminate the unfair,1
9156,the shine of the sun in summer is intense,1
9157,The police and the criminal are enemies to each other.,1
9158,A knife is soft when comparing to the diamond.,1
9159,many animals can not live under the heavy tornadoes,1
9160,Some people have a very wide range of hobbies and interests.,1
9161,The duty of a teacher is to teach and educate people,1
9162,A cat is a very sticky animal and liked by many people.,1
9163,Travel can relax your body and makeup can make you look better,1
9164,He drove the motorcycle to buy cooking oil.,1
9165,sweat glands is one of the main organs in the body of the fog,1
9166,harsh environments can damage plants' lives,1
9167,people need to pay the money for the candle and the electricity,1
9168,fierce tigers sometimes eat people's pets,1
9169,people can not eat snail's shell as food,1
9170,Workers are often very diligent to avoid being fired.,1
9171,people who suffer from depression need to receive help from others,1
9172,There are more and more disposable plastic bags in our environment.,1
9173,It's wrong to play improper games.,1
9174,We should strength the education of children.,1
9175,It's important not to eat unhealthy food.,1
9176,Some drugs are good for treatments.,1
9177,Some people don't mind wasting important water resources.,1
9178,Some people think alcohol isn't harmful if they only drink a little.,1
9179,My mother always tells me to pay attention to hygiene.,1
9180,Human beings don't realize the existence of air in ancient time.,1
9181,Studying hard need you to focus on your books.,1
9182,"In some sense, those who are excessively narcissistic also love living alone.",1
9183,Mental problems such as self-abased are haunting around college students.,1
9184,Chocolate is very bitter so some dog owners dislike eating it.,1
9185,petrol is a product which is as important as breakfast for all the people,1
9186,People with many bad qualities usually have the quality of laziness,1
9187,Being fired is pitiful.,1
9188,Natural disasters will bring losses to mankind and may also hurt the animals,1
9189,USA is a nation while New York is its ally,1
9190,the sun moves faster than the moon and stars,1
9191,there are different types of restaurants in the city,1
9192,gold is too soft to make cans,1
9193,the Moon's gravity is relatively small,1
9194,a mailbox is not big enough for any rubbish,1
9195,most people do not need alcohol to become wise,1
9196,radios are not big enough for a whole family,1
9197,a whole day starvation was not enough,1
9198,he might be salvaged by doctors,1
9199,he and I were friends before the humiliation,1
9200,some people love seafood and chicken,1
9201,the rock-and-roll song is not long enough,1
9202,water is alcoholic,1
9203,a funeral is too quiet to laugh out loud,1
9204,Mary enjoys doing the dishes,1
9205,more people go on a vacation by car,1
9206,the beef is well preserved,1
9207,films are easy to carry,1
9208,buses are easy to manufacture,1
9209,smartphones nowadays contain enormous functions,1
9210,Lily has to open two walls to keep air fresh,1
9211,ripped letters represent a message of safety,1
9212,sleeping takes a lot of time,1
9213,the farm is not suitable to grow tomatoes,1
9214,the fire was too big to be put out,1
9215,Christmas falls in December,1
9216,a prince should be kept away from playing chess,1
9217,sea water is not drinkable,1
9218,farmers don't want to harvest mushrooms,1
9219,a fork is too small for soup,1
9220,nissan doesn't know how to sell the plane it makes,1
9221,there are no playgrounds near Jim's house,1
9222,i put chili powder by accident,1
9223,Bob doesn't know what to buy,1
9224,she loves working better than anything else,1
9225,he can't eat all the food he has before shelf life,1
9226,killing people is a way to set them free,1
9227,she respects her teacher a lot,1
9228,advertisements are always recorded on CDs,1
9229,i can read very fast,1
9230,only birds can beat their wings,1
9231,people won't get sunburnt camping in rainy days,1
9232,it is more effective to hold meetings in the morning,1
9233,eating apples can make me happy,1
9234,he has a serious carsickness,1
9235,Mary often gets high scores,1
9236,a butcher do hair cuts for free,1
9237,children like music,1
9238,snow takes away heat when it melts,1
9239,the driver doesn't care about breaking traffic rules,1
9240,clothes don't heat people up in cold weathers,1
9241,Trump makes many decisions for the USA,1
9242,governments don't pay enough attention to cultural heritage,1
9243,they don't have enough money to sleep in a hotel,1
9244,Mongolia is not a developed country yet,1
9245,she likes buying all kinds of clothes,1
9246,his bike is newly bought and very expensive,1
9247,the cook is very kind to everyone he knows,1
9248,pan pals are friends who write letters to each other,1
9249,breaking up with his girlfriend is not the end of Tony's world,1
9250,she looks much better while wearing the scarf,1
9251,he builds a door on the wall temporarily to walk in,1
9252,yesterday was a good day for traveling,1
9253,chopsticks are more often used in pairs,1
9254,cats don't know how to tidy knitting wool up after playing,1
9255,she enjoys listening to music with her headphone,1
9256,the sea is too deep to run on,1
9257,delightful people tend to get hurt more often,1
9258,I spent 3 years researching in labs before graduated from college,1
9259,young dogs are so thirsty that they drink blood of their parents,1
9260,Frank can get more interests saving people than saving money in the bank,1
9261,human cannot learn basic words before reading books,1
9262,he found a t-shirt on the way of skiing,1
9263,he made plans of future career based on my review of his past career,1
9264,she is good at planting trees,1
9265,smoking is forbidden here so he extinguished his cigarette,1
9266,eating slowly is good for our health,1
9267,it took so long for him to receive the letter,1
9268,their parents are not satisfied with their marriage,1
9269,a chopstick fell into the soup bowl,1
9270,I forgot to brush my teeth after I ate a watermelon,1
9271,the hands were washed because they held smelly socks before,1
9272,the bell was broken by the little girl,1
9273,the tablecloth has the pattern of flowers in a garden,1
9274,music from the radio echoed in the room,1
9275,he got his salary the day he paid the bill,1
9276,he likes rainy days,1
9277,he found cola very refreshing when he drove to work,1
9278,as one of the group which committed a crime he helped find some evidence,1
9279,soap helps clean the wound on his finger,1
9280,he suspected that the mouse was attracted by the leftover of their dog's meal,1
9281,the meteor shower fell out of his horizon,1
9282,john slept early last night to take a good rest,1
9283,she's so happy to jump up that her eyebrows bent,1
9284,the captain of the ship invited the experienced singer to perform,1
9285,magnifier is made of glass that has a special curve,1
9286,josh found a huge number of seashells on the beach,1
9287,he left his id card at the restaurant after he paid the bill,1
9288,the newborn monkey stick to its mother's breast when offered banana,1
9289,she forgot that her friend is ill,1
9290,it's hard to eat chopsticks while it's easy to eat chop suey,1
9291,jamie learned to cook with his laptop,1
9292,a tv series played that he wrote a letter,1
9293,judy bought a new earpick and it's quite expensive,1
9294,paul has been to America twice,1
9295,we were told how to correct mistakes in study,1
9296,he succeeded in improving his poor work,1
9297,this was an open book exam,1
9298,she lost her shopping list at the supermarket after she left,1
9299,the fly is of a foreign species,1
9300,tucker ate candy to resist withdrawal reaction,1
9301,we met at the dining hall and set out to the concert,1
9302,the paper is cut by a steel arm,1
9303,joey found his towel used as a mop,1
9304,the wildfires spread to the house of street fighters,1
9305,the honey is so sweet that he danced after he tasted it,1
9306,he put sleeping pills in the fire to keep him warm in the wild,1
9307,he ate too many sweet things like candy,1
9308,"the more people chew, the better the food tastes",1
9309,the temperature is getting lower and lower,1
9310,the ship has been through several collision,1
9311,the ball stuck on the tree so he used a bat to reach it,1
9312,he was confident that he would enjoy himself in all these lectures,1
9313,cats are good at climbing trees,1
9314,even a huge cattle doesn't look big from the top of the hill,1
9315,sally bought a hatcher recently,1
9316,sofa of the modern times can be converted into a bed easily,1
9317,in windy days people find their shoes easily soiled,1
9318,the photographer forgot to press the shutter button at the perfect moment,1
9319,the lonely patron forgot how much he drank that night,1
9320,"the bridge is long, it even took the train a while to go through",1
9321,their family led a simple life,1
9322,the police received a bomb extortion message from the terrorist,1
9323,the driver was on the wrong lane so he had to make a wrong turn,1
9324,my skin was sensitive to scratch and even touch,1
9325,when the burglar was at my house the phone rang,1
9326,after she applied her makeup she was fascinated by herself in the mirror,1
9327,the security guard stopped him and found weapons underneath his clothes,1
9328,the admission letter said that it usually takes a student 3 years to graduate,1
9329,emily lived in a village next to a river,1
9330,when his team won they coach gave a high five to his assistant,1
9331,"after eating some garlic with bob, I wiped my mouth",1
9332,tina was on a test of driver license,1
9333,jane was told that her ID has been used for the entrance into the bar,1
9334,while he was waiting outside the x-ray room he picked up a paint book and read it,1
9335,it's the first time that the student got the best grade,1
9336,his parents decided to send him abroad for a further study,1
9337,when she saw a rocket fly up into the sky she was wondering how it was designed,1
9338,the boy was having a quarrel with his mother and they spoke loudly to each other,1
9339,the vase has a beautiful pattern of trees on it,1
9340,the pipe was a sewer that usually passes dirty water,1
9341,the referee couldn't continue his job so the committee replaced him,1
9342,he corrected the mistake in his answer and therefore he got a better grade,1
9343,comb can comb my hair,1
9344,radio is usually a cube,1
9345,Calculators can handle complex operations,1
9346,the battlefield is usually huge,1
9347,school doesn't have enough room for people,1
9348,magazine do not give out light,1
9349,It is hard to dance on the bike,1
9350,I don't know what to eat,1
9351,People don't know where to buy books that aren't interesting,1
9352,the question is usually hard,1
9353,people usually do not go to a film when they are so glad,1
9354,The harder tires are difficult to install,1
9355,disabled people don't like to drink,1
9356,doing exercise waste a lot of money,1
9357,failure is a normal thing in people's life,1
9358,garage usually have a gate,1
9359,water is lighter than fuels sometimes,1
9360,your father do not earn enough money,1
9361,the stone is usually grey,1
9362,paper is usually white,1
9363,it is dark outside,1
9364,Sleep is dangerous to people,1
9365,The strings are too hard to cut,1
9366,Babies born from males are usually unhealthy,1
9367,Lack of attention can make teachers and parents angry,1
9368,Lunch is usually more expensive than breakfast,1
9369,There are not enough words in the newspaper,1
9370,Newspapers are usually easier to buy,1
9371,Couples usually don't quarrel,1
9372,"If you lose too much weight, you will eat less",1
9373,funny jokes are hard to write,1
9374,it's possible to find water in the desert,1
9375,Now shoes are more expensive than clothes,1
9376,some plates can be very delicate,1
9377,some people are troubled by nightmare,1
9378,thief already has fingers,1
9379,it's uncomfortable to have lunch when you are dirty,1
9380,gallery don't have enough seats,1
9381,apple can't cure all diseases,1
9382,walls protect people's privacy,1
9383,not all the cars are allowed to get on the highway,1
9384,now everyone has shoes,1
9385,humans need permission to fly in the sky,1
9386,telephones are often used to send invitations,1
9387,someone who has nothing now may reach great achievements in the future,1
9388,sometimes we can meet new friends in the bar,1
9389,there are too many dishes on the menu,1
9390,stone tastes bad,1
9391,we should cherish peace and life,1
9392,sound travels slower than light,1
9393,we should show our care to people with crutches,1
9394,we should carry the key with us when we go out,1
9395,we need to remain optimistic in adversity,1
9396,soup is an important dish for most people,1
9397,a game may not require a referee,1
9398,reading is forbidden in hospital,1
9399,ancient Chinese believed there was a rabbit on the Moon,1
9400,we can cure some minor illness by ourselves,1
9401,"the more listeners, the more nervous the speaker is",1
9402,there will be many cars in a traffic jam,1
9403,people may not feel sorry when they are punished,1
9404,you need to have a sleep before doing many things,1
9405,soccer ball can be used in many sports,1
9406,coffee is very popular as a kind of drink,1
9407,people don't eat grass,1
9408,plants can grow better with fertilizer,1
9409,almost everything can be bought by money,1
9410,basket is usually bigger than bottle as a container,1
9411,shoes will not drop as long as we walk slowly,1
9412,laughing needs many skills,1
9413,people will no longer grow taller when they are way beyond their adolescence,1
9414,you should feel tired when you finished a lot of work,1
9415,people in the desert have their own ways to get water,1
9416,you can borrow other people's mouth to have lunch,1
9417,students use compasses most often,1
9418,we shouldn't care too much about what others have said,1
9419,the storm will blow away everything on the ground,1
9420,only the policeman can arrest criminals,1
9421,a life jacket is a flotation device,1
9422,cold drinks are not welcomed in winter,1
9423,digging on the ground only needs one people,1
9424,eating elephants is not allowed in many countries,1
9425,people can also get food without a chef,1
9426,it's inconvenient to read with things stored in books,1
9427,living a single life will make people feel lonely,1
9428,you can relax beyond working hours,1
9429,a person can also succeed even if he is an unfortunate person,1
9430,a bottle of drink is too much for a baby,1
9431,apples are tasty and nutritious,1
9432,only thief can take things free,1
9433,a water polo game needs more than one players,1
9434,one day robots will have human feelings,1
9435,sleep is the most effective way to power people,1
9436,most birds are afraid of people,1
9437,no one will take care of the doctor,1
9438,when you try to find something you need to be patient,1
9439,wedding rings need to be kept safe,1
9440,staying in a dressing room for a long time is really weird,1
9441,people can keep healthy by eating healthy food,1
9442,wine cellars are not open to everyone,1
9443,she eats too much so she is out of shape,1
9444,listening carefully during classes is a good thing,1
9445,wearing a hat is impolite on some occasions,1
9446,usually children love their parents very much,1
9447,we usually use umbrellas on rainy days,1
9448,many people want to be young again,1
9449,air conditioning consumes a lot of electricity,1
9450,people who break the rules should be punished more severely,1
9451,we can don't breathe for a few seconds,1
9452,it rains too much in spring,1
9453,employing a chef costs a lot of money,1
9454,doing calculation can improve our math ability,1
9455,more and more people speak Chinese now,1
9456,we should treasure our books,1
9457,curing illness needs a long time,1
9458,many people download games free on the Internet,1
9459,not all the customers drive to shopping malls,1
9460,pictures are more difficult to understand,1
9461,some decorations can also be very useful,1
9462,others can use their own phones to enjoy music,1
9463,people still need private space after getting married,1
9464,programmers can use money to buy crops,1
9465,code on the paper can't be deleted,1
9466,people can only live with suitable temperature,1
9467,inspirations are very important to artists,1
9468,flowers always feel happy,1
9469,we have many other ways to communicate with dogs except talking,1
9470,some people don't care about the color of their teeth,1
9471,few people can make significant science researches,1
9472,we still need to develop agriculture nowadays,1
9473,the police will find the wallet for me,1
9474,some people's fingerprints are cheap,1
9475,acting skills are the most important things for actors,1
9476,all the people want to be the center of the attention at the party,1
9477,we can have a new hairstyle by ourselves,1
9478,whisky is a kind of popular wine,1
9479,some taxis don't have trunks,1
9480,you can spend less time in shopping if you don't try out products,1
9481,some cells can be seen by humans' eyes without using any tools,1
9482,elders love their grandchildren very much,1
9483,you may lose your passport during the trip,1
9484,different people have different fingerprints,1
9485,there are many spectacular waterfalls in the world,1
9486,we can refresh ourselves by drinking coffee,1
9487,some people have no lovers for the whole lifetime,1
9488,classical music can remind me of classical paintings,1
9489,music has its own charm compared with other art forms,1
9490,all animals can't live without air,1
9491,I can have free dinner if I cook dinner myself in the restaurant,1
9492,some theatres have restaurants inside,1
9493,human liver is too difficult to cook,1
9494,not all the garbage is green,1
9495,we can donate to starving people,1
9496,some natural disasters kill no one,1
9497,it's difficult to sleep the whole night,1
9498,we use smartphones to take notes nowadays,1
9499,knifes are often used with forks,1
9500,we need thicker sweaters on freezing days,1
9501,credit cards can't be recycled,1
9502,more and more things can be done on the Internet,1
9503,every cloth has its price,1
9504,wearing a mask will not hinder the doctor's work,1
9505,wearing slippers is very comfortable,1
9506,people don't have muscles in old age,1
9507,keeping car fast consumes fuel,1
9508,stars don't appear in public,1
9509,telling a boring joke is embarrassing,1
9510,swimming in the swimming pool is safe generally,1
9511,sometimes people dream that they were working,1
9512,players who scored a goal are the heroes of the team,1
9513,street lamps only light in the evening,1
9514,we should be careful when we are abroad,1
9515,recipes can be bought online,1
9516,stars can't be seen in downtown,1
9517,building workers like wearing baseball caps in their spare time,1
9518,people will try to find things to do when they feel boring,1
9519,dogs can make people no longer feel lonely,1
9520,playing basketball will make players thirst,1
9521,we need to go to the pharmacy in order to cure our diseases,1
9522,we shouldn't discriminate against fat men,1
9523,more and more people write things on the computer,1
9524,old people should be taken care of by others in public,1
9525,when you are on fire you need to find something to cool yourself immediately,1
9526,computers will never get dirty,1
9527,it's impossible to know where the sugar is if parents hide it,1
9528,there are still many unknown things about the universe,1
9529,no one will praise adults,1
9530,we shouldn't think anything else when we are in class,1
9531,sleeping in public is rude in some situations,1
9532,People's skin will sweat after running,1
9533,People can boil meat with hot water,1
9534,Some parks are inaccessible to ordinary people,1
9535,Noodles are usually thin strips,1
9536,plastic will pollute the soil,1
9537,she ate her favorite food for the lunch and felt satisfied,1
9538,he is a cook serving dinner in a restaurant,1
9539,a human usually will be terrified standing on the edge of a five-floor building,1
9540,dogs usually prefer running to flying,1
9541,he caught a cold after taking the cold shower,1
9542,sleeping is a good habit to relax yourself,1
9543,it's too cold to go outside in the summer,1
9544,a person usually cannot hold an umbrella on a rainy day,1
9545,there's not enough water to dry towels,1
9546,computers are not sweet enough,1
9547,students learn things by playing in the class,1
9548,writing is just a piece of cake,1
9549,the illness made her best friend easy to get angry,1
9550,"my boyfriend dropped his jaw in front of other beautiful girls, which made me unhappy",1
9551,the filthy car carried a bucket of paint,1
9552,as time went by the quality of the ball dropped,1
9553,she decided to distract people from commenting on her figure,1
9554,sunglasses is the special token of the celebrity's fans,1
9555,dough is a mixture of flour and water,1
9556,my blister swell after a day of swimming,1
9557,the woman loved to hang out with her sister,1
9558,if a splattered egg is boiled it will form an irregular shape,1
9559,the teenagers weren't invited to the party so they host one themselves,1
9560,there was something wrong with the laptop and the owner had to pay because it's warranty expired,1
9561,"the swimmers put on more special sunscreen, which was reluctant to ocean water",1
9562,she guessed her infection was due to the cut on her hands,1
9563,people don't usually use an air conditioner to cool down in cold days,1
9564,the DJ turned the music on and left for the restroom,1
9565,the bully mocked him and he had been crying all night,1
9566,i like my doll very much,1
9567,a deaf person doesn't know how to communicate with others,1
9568,there are too many people in a restaurant,1
9569,nobody wants to go to lake,1
9570,i don't have much work to do,1
9571,a fish tank is not a good water container,1
9572,only good singers can become good actors,1
9573,drinking water before driving is not a good habit,1
9574,the shredder is not powered on yet,1
9575,people can always find substitutions for shoes,1
9576,heat escapes when people are bleeding,1
9577,kids can run fast enough to fly kites in a windless day,1
9578,the raft can go up the waterfall given enough speed,1
9579,Bob's dog is exhausted so he can't play basketball,1
9580,"cats cannot sit on blankets, because it is poisonous",1
9581,Eric lied about the fact that his mother praised him,1
9582,"there are various sorts of human beings, some of which are solar-powered that can keep working even they are unplugged",1
9583,concentration made her bored,1
9584,the barbershop lacked the necessary tools to repair his glasses,1
9585,Orange juice doesn't taste good on cereal.,0
9586,Apple can not be drunk,0
9587,A giraffe is not a human being.,0
9588,"Chocolate is a food, not a transportation unit",0
9589,a jug is so small than an elephant,0
9590,No egg eat kids.,0
9591,A notebook is a solid and by definition a person can only drink a liquid.,0
9592,Police station is a place to file criminal complaints.,0
9593,hat usually wear on the head,0
9594,A house is too big to throw.,0
9595,Moses has been dead for a long time and could not have heard a concert yesterday.,0
9596,Bleach is used for cleaning.,0
9597,Shoe can be worn in feet only,0
9598,Roar is not a dog characteristic.,0
9599,"lawnmowers are for cutting grass, not carpets",0
9600,Car is a mode of land of transport,0
9601,a pool has no medical attention for animals,0
9602,"The store is a reasonable place to ride one's bike, and we cannot ride our bike to outer space or the moon.",0
9603,A door can be closed but a door cannot be turned off,0
9604,chair is bigger than the fridge,0
9605,A book is used to study,0
9606,it is unusual to keep a moth as a pet,0
9607,Walking is not possible in the air,0
9608,Human can't eat artificial made fruits,0
9609,It is too heavy,0
9610,One should not drive when one is tired.,0
9611,Too much alcohol in our organism makes us puke,0
9612,lawyers are people who provide legal aid,0
9613,A giraffe is too big to fit into a car,0
9614,Kitchen sink is not big enough to take bath in it,0
9615,Toasters are not clothing,0
9616,Ghosts don't exist.,0
9617,A school requires teachers in order to run and teach the pupils so a teacher would always be in a school.,0
9618,Chickens do not fly.,0
9619,Cows are not musical instruments,0
9620,Your heartbeat is what keeps you alive and breathing by transporting blood so without it you are dead.,0
9621,Water usually does not hold up while money is tangible.,0
9622,A pillow is softer than a stone and does not cause injuries,0
9623,there is no hair on teeth,0
9624,Computers are not organic products and are made by humans,0
9625,A refrigerator is much larger than a meat.,0
9626,Screwdriver is a passive mechanical tool,0
9627,A city is too big to fit into whatever belongings the person has.,0
9628,You can't take a curb from it's spot.,0
9629,A truck is bigger than a tooth.,0
9630,A whale is too large to fit on a shelf.,0
9631,Laptop is not a vehicle which can be driven.,0
9632,A tractor is too heavy to lift with its hands.,0
9633,car keys are for locking or unlocking the car rather than calling people,0
9634,beauty parlour does not provide food for your hunger,0
9635,One day is only 24 hours,0
9636,A crane and made of metal is not fit for eating.,0
9637,Humans do not eat mud.,0
9638,You can not defrost a chicken using a lighter because the heat generated is too small and focuses on only one part of the chicken.,0
9639,Water has no solid surface to hold someone above it.,0
9640,The stove is for cooking.,0
9641,The book is not alive,0
9642,Denmark exists and Liegenpoofa does not,0
9643,Dust accumulates on a desktop naturally overtime because of spores in the air.,0
9644,The laundry is generally viewed as a boring activity,0
9645,A blender is too small,0
9646,Horse does not lay eggs.,0
9647,No one can sleep over water.,0
9648,Stoves get hot and you cannot freeze water in the heat.,0
9649,A house is much larger than a purse.,0
9650,A battle tank is much larger than a car.,0
9651,Teapots are not clothing,0
