2209,0,There are many people in China.
2210,0,You are likely to find a shark in ocean
2211,0,It helps mark the trail so we don't get lost.
2212,0,A person must do the housework.
2213,0,You may see a steak in the bowl
2214,0,We painted the barn
2215,0,Something that might happen as a consequence of cooking a meal is cooking utensils that are in need of washing
2216,0,Pattie flew on a plane to Paris.
2217,0,Jack's breakfast is bread
2218,0,I like going hiking with my robot.
2219,0,Drinking more water is good for health
2220,0,Meter is the unit of measure of length
2221,0,Bird has wings
2222,0,the computer can calculate.
2223,0,He exercised by playing basketball.
2224,0,You must go to Beijing if you want to visit the Forbidden City.
2225,0,The books in the bookstore are on sale
2226,0,Ancient Chinese like drinking tea.
2227,0,Phyllis takes a bus to work everyday
2228,0,A neighbor is a person who lives near you.
2229,0,She hand was on the steering wheel
2230,0,The last thing you do when you perform is bow.
2231,0,Edison invented the light bulb
2232,0,Fiber optics is often used to network computers.
2233,0,The egret is a wading bird
2234,0,a discotheque is for dancing
2235,0,Some chemicals can harm people.
2236,0,The indian ocean is large
2237,0,he catches some fish in the ocean.
2238,0,Love can give hope
2239,0,Jeff gave his girlfriend a rose.
2240,0,A dump man can listen to music.
2241,0,Santa Claus is the legend of the West
2242,0,My brother's company requires employees to wear shirts during work
2243,0,you are likely to find computers in an office
2244,0,Mr. Smith is on the phone with his friend
2245,0,Cats and mice are enemies
2246,0,You would go to a restaurant for dinner.
2247,0,A one-legged person needs only one boot.
2248,0,Amy taught her dog to shake hands
2249,0,Something that might happen as a consequence of attending a classical concert is you might enjoy the music
2250,0,An activity you can do is to help people
2251,0,We felt very full after we left the restaurant.
2252,0,The sun rises from the east every day
2253,0,raincoats keep out the rain
2254,0,"If you want to survive on a deserted island, you need to find water"
2255,0,One of the things you do when you wage war is kill people
2256,0,Wine is liquid
2257,0,There are many tomato soup in the bowl.
2258,0,Sandy grew up on the farm
2259,0,Janice baked a birthday cake
2260,0,Jane put the notes recorded in a book.
2261,0,Lightning struck the tree
2262,0,A dental office is for examining teeth.
2263,0,you need a spoon to eat soup
2264,0,The brain stores memories
2265,0,You may find a bird in the sky
2266,0,Cauliflower is a vegetable.
2267,0,Oscar got a flat tire
2268,0,A horse can run.
2269,0,One can open a door
2270,0,We will laugh when we see a comedy.
2271,0,A thing you might want to do before traveling to another country is to download a map
2272,0,Jane doesn't know her birthday party.
2273,0,Will had climbed many more mountains.
2274,0,The preparation to become a lawyer is to get a lawyer's qualification certificate
2275,0,Dressing nice can impress people.
2276,0,Northerners wear coat outdoors in winter
2277,0,Lisa taught John how to read
2278,0,One of the things you do when you read is hold a book
2279,0,Metal can conduct electricity
2280,0,Jerry likes to have bread with butter for breakfast.
2281,0,The plant is green
2282,0,The effect of going to the store is spending money
2283,0,Something you need to do before you eat dinner is buy food
2284,0,You are likely to find a soap dish around in a bathroom
2285,0,Dad washes his hands before every meals
2286,0,Something you find at a resturant is a hamburger
2287,0,Duck in pond
2288,0,The temperature drops and water turns to ice.
2289,0,Something you need to do before you go on a vacation is pack
2290,0,You can eat a loaf when you are hungry
2291,0,kissing someone is for showing your affection
2292,0,Sheila is probably in a class
2293,0,The Earth can be seen from the Moon
2294,0,Drinking will make driving dangerous
2295,0,People can make snow ball in winter
2296,0,People need a quiet place for study
2297,0,People will drown in the water
2298,0,You will make more friends by talk more with others
2299,0,People should be quiet in the cinema
2300,0,He wear sunglasses because it is sunny here
2301,0,An aircraft landed on the runway
2302,0,Some people are boiling hotpot on an oven
2303,0,Engineers built a bridge over a river
2304,0,I saw a bird's nest in a tree
2305,0,Our sniper terminated an enemy from one mile away
2306,0,"It's too hot outside, so we turned on our air conditioner"
2307,0,He was expelled from school because he cheated in the exam
2308,0,The subway was too crowded to enter in the morning
2309,0,It is 11 PM now
2310,0,The hat on his head is beautiful
2311,0,He moved the book shelf into the trunk of his car
2312,0,The workers found an ancient ceramic pot when they were digging the ground
2313,0,The pilot exceeded sound speed with his plane
2314,0,"Finally, the soldier turned their weapon to the innocent citizen"
2315,0,The infant drank lots of milk for its lunch
2316,0,"He is walking on the street, holding his dog"
2317,0,"He likes playing video games, especially when he is at home"
2318,0,He is eating a pancake
2319,0,"He called his friend, hoping to invite his friend to his party"
2320,0,The athlete was the champion of table tennis
2321,0,"The war ended, thus the soldiers can go home"
2322,0,Jack's mom condemned him because he broke the plate
2323,0,People spend time in the gym in order to lose weight
2324,0,The girl took a selfie with her cell phone
2325,0,"""They finally scored!"", said the narrator, ""They are the final winner of this match."""
2326,0,"The tram stopped, since the whole city suffered from power failure"
2327,0,The lightning made the whole city as bright as in the day
2328,0,The bus hits a wall and stopped
2329,0,"Since the time is running out, he chose taxi instead of taking bus to the airport"
2330,0,He blew out the candle
2331,0,Police in Hong Kong are allowed to use legal force
2332,0,The pilot force landed the airplane and avoided a severe crash
2333,0,"The president attended the final match of the world cup, hoping their team will win"
2334,0,"The boy suddenly stroked, his mom called the ambulance immediately"
2335,0,He was so shocked because a boy confessed to him
2336,0,"I cannot upload the picture, because my laptop lost connection with WiFi"
2337,0,Creativity is the thing that differs human and machine
2338,0,The engineer was mad because his son deleted his project
2339,0,He turned on the indicate before he is going to make an U turn
2340,0,The player's fans all want his autograph
2341,0,He just had an surgery because he was severely injured
2342,0,"He turned off the light, then the house fall into darkness"
2343,0,His neighbor told him to turn off his TV because of the noise
2344,0,I was late for office because of the traffic jam
2345,0,He was arrested by the police because he sells drug
2346,0,Many people died because of the plague
2347,0,There is not a way to cure every kind of cancer yet
2348,0,I printed the papers to make them easier to read and take notes
2349,0,"""Welcome home!"", said the waiter, warmly welcoming the boss"
2350,0,"""It's your business"", said the staff, apparently he wants to shirk responsibility"
2351,0,"In Germany, whenever you buy plastic bottle, you should pay a deposit"
2352,0,"All man are born equal, thus they share the right to have protest demonstration"
2353,0,The engineers tear the building down with explosives
2354,0,People are so glad to see the blue sky in the winter morning
2355,0,"There can't be trams, since there is no railway on the road"
2356,0,"Metro door is closing, please step back"
2357,0,A dessert will give a happy ending to this meal
2358,0,The dish is too spicy since I just added too much chili powder
2359,0,I had sandwich from Subway as my lunch
2360,0,"It's too far to get home from the supermarket, thus I choose taking a bus"
2361,0,"Upgrading the seat can give you a more comfortable seat, but it also means more money"
2362,0,Imported cars don't sell well in mainland because the tax is too high
2363,0,High tuition is the reason why so many students are reluctant for not choosing schools in the US
2364,0,"Voyager 1 takes a CD as a gift for aliens, representing all human race"
2365,0,"That movie sucks, that's why its box office is damn low"
2366,0,"The Last of Us is an excellent video game, it's famous for its plot"
2367,0,Watching video for the whole day is not good for your eyes
2368,0,"When I get into my car, I saw a spider on the wheel"
2369,0,The city is abandoned because of the earthquake
2370,0,Mistakes are the things that one done wrongly
2371,0,Millions of people died because of the wrong policy of that country
2372,0,She is laughing because she won the lottery
2373,0,The suspect was released because of the lack of evidence
2374,0,"He left his luggage in the airport, thus he have to go back"
2375,0,Adding some lemon juice to oyster makes the taste sour and refreshing
2376,0,French people don't eat chili powder because they are too spicy
2377,0,Instant noodles solved Japan's famine problem after world war 2
2378,0,The YouTuber make a living by making videos
2379,0,He travelled around the uninhabited island by motorcycle
2380,0,Enjoying sunshine on the beach is a wonderful experience for people
2381,0,"The sea is so blue, as I saw in the beach"
2382,0,Catching fish with a spear is viable
2383,0,Making fire is not that easy for ancient people
2384,0,Keep a positive attitude and your life will be happy
2385,0,He announced the time according to the clock on the church
2386,0,He was kicked off the train since he don't have a valid ticket
2387,0,"The train reaches its terminal, every passenger shall get off the train"
2388,0,"The ambulance arrived just in time, the injured person is thus saved"
2389,0,The people all cried after they saw the disaster of 911
2390,0,The aircraft landed on the airport as normal
2391,0,Lots of employees were late for office today because the subway was late
2392,0,He suddenly brake the car by stepping on the brake pedal
2393,0,The forest fire destroyed acres of woods
2394,0,"If you don't know how to solve the problem, just skip it"
2395,0,"The traffic light goes red, he have to stop"
2396,0,The kid have to eat up the broccoli because his mom insist so
2397,0,His girl friend was so annoyed because he was late for the appointment
2398,0,Hamburgers are usually considered junk food
2399,0,The public is satisfied with the quick response of police in that accident
2400,0,That person is on a wheel chair thus he have to use the lift when going upstairs
2401,0,I bought a Spezi from a vending machine
2402,0,He copied lots of files in a copy machine
2403,0,He picked up his backpack and got off the train
2404,0,She mailed some post cards in the post office
2405,0,He got to know the time by watching his watch
2406,0,Someone forgot the umbrella on the train
2407,0,There is a picture printed on the coffee cup
2408,0,The wooden floor in the house looks beautiful
2409,0,"Those students love this place so much, they are sad to say farewell"
2410,0,The airport witnesses so many partings and reunions
2411,0,One have to be old enough to play the shooting game
2412,0,"For seafood allergic people, they'd better not to eat oyster"
2413,0,I found the car's trace on the snow
2414,0,She is so afraid of darkness that she cried in the dark house
2415,0,"If you use ear phone to enjoy your music, you won't bother others"
2416,0,The fire alarm is triggered because he smoke in the toilet
2417,0,You'd better not try that dish if you can't tolerate chili food
2418,0,Don't forget to turn off the light if you're the last to leave
2419,0,The couple enjoyed their sex in the hotel
2420,0,They used that application and called a taxi
2421,0,the sun will rise up from the east
2422,0,people may repeat the same mistake
2423,0,put our hands into the fire is dangerous
2424,0,two man can fall in love with each other
2425,0,Lions eat rabbits
2426,0,"If you fall, you may break a bone"
2427,0,"If you want to lose weight, don't eat junk food"
2428,0,Eating vegetables is good for health
2429,0,"If you want to make friends, you should communicate with others"
2430,0,Mosquitoes bite people
2431,0,The arctic ocean freezes in winter
2432,0,I eat two pancakes today
2433,0,My brother is sweating
2434,0,My brother likes swimming
2435,0,Eating fruit is good for your health
2436,0,"If you want a wound to heal quickly, clean it up"
2437,0,Exercise more if you want to get fit
2438,0,Sleep if you want to relax
2439,0,Too much exercise can lead to injury
2440,0,There is no life on the moon
2441,0,Many animals are very aggressive
2442,0,Stand under the tree if you want to cool off
2443,0,Staying up late is not good for health
2444,0,Studying abroad will enrich your knowledge
2445,0,Drinking more water is good for health
2446,0,Rats are not the largest land animals
2447,0,Electronic devices bring good and bad to human beings
2448,0,More people may be more productive
2449,0,Fish are swimming in the water
2450,0,Money isn't everything
2451,0,People can not stop breathing
2452,0,I went to the orchard to pick apples
2453,0,I was thirsty so I went to drink water
2454,0,I felt cold so I put on some clothes
2455,0,"If you want to get good grades, go and study hard"
2456,0,China has a long history
2457,0,Mike had no money so he never buy luxuries
2458,0,Two lovers are not bound to get married
2459,0,First-class airline seats are for the rich
2460,0,The telephone is a important thing in human society
2461,0,He was very happy because he got high marks in the exam
2462,0,The soup was delicious I drank a lot of it
2463,0,I lost my phone while I was waiting for the traffic lights
2464,0,There was a tornado outside so I stay in my room
2465,0,I evacuated quickly during the earthquake
2466,0,The roof was covered with snow
2467,0,I'm going to school by bus because I'm in a hurry
2468,0,He explained detailed steps on the white board to all the students
2469,0,The music played by piano can give people a relaxing atmosphere
2470,0,I need to hurry to catch my schedule
2471,0,People have to pay for the copyright if they subscribe to the music stream
2472,0,People have to run for a long distance in a marathon
2473,0,The pianist earned applause in the hall
2474,0,Adding some honey to lemon juice will make it not too sour
2475,0,The last chapter of the game is awesome
2476,0,A cover can prevent cell phones from smashing the screen
2477,0,He is fined for throwing garbage on the street
2478,0,"Since he is about to leave, his roommates give him a surprise party"
2479,0,The sediment on the road reflects the pure blue sky
2480,0,Two president exchanged their opinion in the meeting room
2481,0,"There is no speed limitation on Germany highway, thus the driver can drive as fast as they can"
2482,0,The police gave the robber a head shot with a rifle
2483,0,It's hard to recognize what's in there in an abstract painting
2484,0,The ship harvested lots of fishes from the ocean
2485,0,The employees feel sleepy because the lighting is too dark
2486,0,"He is poor at oral English, thus he is afraid to talk to others"
2487,0,The metro stopped service because of the metro driver's strike
2488,0,They have some golden fish in their fish tank
2489,0,He subscribed to that channel since he liked their videos
2490,0,The sky turned red during the sunset
2491,0,He feels alone because no one talk to him
2492,0,Everyone in that province is praying because of the severe earthquake
2493,0,The phone didn't sell well because customers think it lacks of innovation
2494,0,People have a great probability to travel to Mars by space ship in the following decades
2495,0,Workers are ordered to wear helmet in order to keep themselves safe
2496,0,"Heavy clouds are hovering above my head, there must be a storm soon"
2497,0,The pilot was not even injured after the air crash since he had parachute with him
2498,0,He inflated his bicycle tyre with a inflator
2499,0,He cannot get his PhD degree because he doesn't have enough publication
2500,0,"Don't get too close to the lion, it may eat you"
2501,0,The factory contributes lots of jobs to the local community
2502,0,We used our tax income to help local poor people
2503,0,He toggled the switch to turn the light on
2504,0,He is waiting for his flight in the airport
2505,0,"I have to return the borrowed book to the library, or I would have penalty"
2506,0,The patient finally decided to donate his organs after he died
2507,0,She jumped off the high tower to find her died lover
2508,0,The CD player is popular among music loving teenagers
2509,0,The pianist is famous for playing piano
2510,0,The tsunami impact caused millions of people losing their home
2511,0,The doctor prescribed him penicillin to fight back his cold
2512,0,"The old man is gone, leaving his heritage behind"
2513,0,"They will definitely miss here, since they had such a happy life in this place"
2514,0,A good knowledge of English will improve your chances of employment.
2515,0,You might as well throw your money away as spend it in gambling.
2516,0,He has a large income.
2517,0,Did you miss the bus?
2518,0,Draw your chair up to the table.
2519,0,Not a sound was heard.
2520,0,He is acting an old man.
2521,0,I get up at six o'clock.
2522,0,He was born in New York.
2523,0,They crowned him king.
2524,0,Even a child can answer this question.
2525,0,he sat with his arms across the chest.
2526,0,There was a notice in the supermarket.
2527,0,We are good friends.
2528,0,When was the house built?
2529,0,he never misses a chance to see a movie.
2530,0,My brother is seeking a job.
2531,0,Spring is a pretty season.
2532,0,"All at once, a rabbit came out of a hole."
2533,0,The sun comes up in the east.
2534,0,I don't have any cash with me.
2535,0,A red tie will match that suit.
2536,0,He usually stays at home with his pet dog.
2537,0,She guided the tourists around the castle.
2538,0,He devoted his life to the study of science.
2539,0,The eggs are sold by the dozen.
2540,0,Would you like a cup of tea?
2541,0,she really wishes her clock had rung.
2542,0,The secret was spread among the crowd.
2543,0,You can kill two birds with one stone.
2544,0,will you connect this wire to the television?
2545,0,His words are strongly impressed on my memory.
2546,0,I am familiar with the casual atmosphere in the company.
2547,0,The enormous increase of population will create many problems.
2548,0,No wonder people say that computers are taking over the world.
2549,0,I'm usually just using the search engines to look up information
2550,0,"when they get to the market, they can't find any oranges"
2551,0,exercise makes us thinner
2552,0,a train stops at a station
2553,0,the water in the river has color and smell because it is getting dirtier and dirtier
2554,0,she is a girl and she is my daughter
2555,0,open your mouth and show me your tongue
2556,0,we collected some tree sticks to make a fire
2557,0,some of the animals in the rainforest live in the treetops
2558,0,i have a terrible headache and i'm going to see a doctor
2559,0,he's watching insects on the grass
2560,0,i went to the bar when i was 20
2561,0,there are some fruit trees on the farm
2562,0,i'm going to buy some books from the bookstore
2563,0,i just stayed at home most of the time to read and relax
2564,0,most of us do our food shopping in the supermarket
2565,0,Sour milk is milk that has an unpleasant taste because it is no longer fresh
2566,0,i tried sushi in a Japanese restaurant
2567,0,you can buy your stamps at the post office
2568,0,I decorated the fruit salad with a sprig of mint
2569,0,he left his street address so that we could send the mail to him
2570,0,a farmer killed the snake with a stick
2571,0,a best friend is someone who share happiness and sorrow with you
2572,0,the naughty boy pushed me into water
2573,0,All students are required to attend the meeting
2574,0,Fishing is my favorite sport
2575,0,we bring coal and oil up from under ground
2576,0,we can have the washing done at the laundry
2577,0,they had sodas for the children
2578,0,don't forget to close the windows before you leave the car
2579,0,the wind blows his hat off
2580,0,"if you swim in the sea, you know that the water is salty"
2581,0,fermented soybean is used in the cooking process
2582,0,several old people put eyeglasses on before reading their newspapers
2583,0,Jim is very hungry so he is walking to find a restaurant
2584,0,you have to tell the judge the truth
2585,0,he climbs up a tree and hides among the leaves
2586,0,John uses a lift to go up and down
2587,0,i believe playing basketball will bring me good health
2588,0,in the afternoon we went boating in the park
2589,0,it took her 10 minutes to run 2 kilometers
2590,0,I got a job at a restaurant and worked as a waiter
2591,0,we saw cartoon characters like Mickey mouse and Donald duck
2592,0,Drink more water when you feel thirsty
2593,0,I put a forkful of steak in my mouth
2594,0,"do not waste more time, we need to be more efficient"
2595,0,Sylvia fetched a towel from the bathroom
2596,0,the vase has broken into pieces
2597,0,it's amazing to add peanut butter to toast
2598,0,two robbers held a knife to her throat and stole her savings
2599,0,she feeds the baby with a spoon
2600,0,he spooned instant coffee into the mug
2601,0,"a green salad has only green vegetables, such as lettuce and cucumber"
2602,0,Tom picked his teeth with a toothpick
2603,0,they went into the cafe for coffee
2604,0,"I feel cold, may I have a blanket?"
2605,0,"I like to swim, especially in the sea"
2606,0,red wine is made from grapes
2607,0,"for dessert, you can have apple pie"
2608,0,you can buy tomato plants at the nursery
2609,0,the sea water is mainly composed of salt
2610,0,he stirred his coffee with a spoon
2611,0,I want coffee with dessert
2612,0,I sat on the tomato and squashed it
2613,0,ice cream is high in fat and sugar
2614,0,"now Mary is in China, and she works in a hospital in Shanghai"
2615,0,we use toothpaste to clean our teeth
2616,0,"he works five days each week, from Monday to Friday"
2617,0,I bought this chicken at the new butcher's shop
2618,0,I can put your bag on my shoulder
2619,0,he is painting a huge volcano
2620,0,you need to take off your make-up with remover
2621,0,you can get a drink out of a coconut
2622,0,I have the lunch in the canteen with my classmates
2623,0,he had a steak and a green salad
2624,0,does he know he's got toothpaste on his mouth?
2625,0,a person who is allergic to nuts can't eat cashews
2626,0,the banana tree has broad leaves
2627,0,a sponge absorbs water
2628,0,he got his winter jacket from the closet
2629,0,he stuck his gloves in his pocket
2630,0,the car fit into our garage very well
2631,0,a magnet attracts iron
2632,0,fruit dessert made of oranges and bananas
2633,0,I had my hair cut in a barber' shop
2634,0,Wade stuck the cigarette between his lips
2635,0,the children help with the animals and give them some food
2636,0,someone allergic to milk is likely to react to cheese
2637,0,she had a normal pregnancy and delivered a healthy child
2638,0,they usually exchanged messages by telephone
2639,0,"let's call room service, I need a bottle of wine"
2640,0,grape and onion are purple
2641,0,"everyone had his or her own knife, which was used for cutting food"
2642,0,she picked up the phone and began to call Maurice
2643,0,we arrived at the airport and checked our baggage
2644,0,"when we make dumplings, usually we put a coin in a dumpling"
2645,0,I feel sick. can I have some medicine?
2646,0,Jack pulled the slip of paper from his pocket
2647,0,there is a bird in our classroom
2648,0,a button has come off my coat
2649,0,sweet food is bad for our teeth
2650,0,it's ran out of power so we have to change the battery
2651,0,"I must go to the barber's this weekend, my hair is too long"
2652,0,"if your pet turtle gets sick, take him to the vet"
2653,0,I should hang up my clothes in the closet
2654,0,I was riding on the back of a friend's bicycle
2655,0,I'm just making the sauce for the cauliflower
2656,0,"if a tooth feels very loose, your dentist may recommend that it's taken out"
2657,0,the rock is rich in mineral salts
2658,0,he dropped a coin in the machine and pulled the lever
2659,0,"there are many kinds of sports, but my favorite is swimming"
2660,0,mix yogurt and fruit to create a breakfast shake
2661,0,he sealed the envelope and put on a stamp
2662,0,she kept her money under the mattress
2663,0,he took a book from the shelf
2664,0,one trash can will be for rubbish
2665,0,I have to make the bed after I get up
2666,0,the owner of the store was sweeping his floor when I walked in
2667,0,he had left his tickets in his car
2668,0,Tara spread some butter on her bread
2669,0,the sea water is mainly composed of salt and water
2670,0,two people play jazz on a piano
2671,0,the teacher entrusted my son with the class hamster for the holidays
2672,0,the monkey leaps from branch to branch
2673,0,the jeep was found lying in thick bush
2674,0,doctors are treating him with the drug
2675,0,Sylvia fetched a towel from the bathroom
2676,0,the old lady is a vegetarian and never touches meat
2677,0,they had a barbecue on their patio on Sunday
2678,0,he waded across the stream
2679,0,Ben flew a small plane to Cuba
2680,0,"he sat by the fire, reading a novel"
2681,0,kiwi fruit are just the thing for a healthy snack
2682,0,we put the dog in kennels when we go away
2683,0,a hairdresser needs a hairbrush and shampoo to work
2684,0,I went to the hairdresser's and had my hair curled
2685,0,I parked the car in the backyard
2686,0,the airplane lifted from the aircraft carrier
2687,0,she sat on a chair in the yard
2688,0,we can have a picnic on the grass
2689,0,the doctor said you should have light food these days
2690,0,it's good for the environment to keep off the grass
2691,0,he enjoys traveling all over the world
2692,0,the students began to get in rice as soon as they got in the field
2693,0,the Great Wall is about 6700 kilometers long in all
2694,0,"it's very cold in the room, you had better not take off your coat"
2695,0,we hired a maid to do the housework because we are all too lazy to do it ourselves
2696,0,"she's asleep, we should keep quiet"
2697,0,he wanted to touch her belly to feel the baby moving
2698,0,"she likes many different kinds of fruits, such as bananas"
2699,0,it's undeniable that tigers and cats look similar
2700,0,the dentist cleans my teeth
2701,0,she lives in that house among the trees
2702,0,fire destroyed several houses in the area
2703,0,I always go to school by bus
2704,0,this job will cost his spare time
2705,0,she made a film when she was still a teenager
2706,0,we encourage students to further their study in college
2707,0,office workers fled in panic as the fire broke out
2708,0,the judge permitted Tom to adopt the homeless orphan
2709,0,relaxation techniques can ease the harm effect on the body
2710,0,those veterans may not survive the battle
2711,0,the thief saw the police and ran away.
2712,0,love is an episode in his life
2713,0,reducing the gap between rich and poor is one of the main challenges
2714,0,you should keep you child away from the medicine box
2715,0,do not drink the water in the river
2716,0,i went to bed soon after supper
2717,0,he recognized the old friend of his childhood
2718,0,the novel was written by a young writer
2719,0,i saw a thief steal into my room
2720,0,the teacher let the children play on the grass
2721,0,we haven't found a substitute for his job
2722,0,she teaches English in the community in her spare time
2723,0,Accidents happened because he didn't obey the rules
2724,0,it is unhealthy for students to spend all of their time on study
2725,0,it is not pleasant experience on young people's first day on campus
2726,0,it is believed that part-time job will provide students with opportunities to develop interpersonal skills
2727,0,education is the most important aspect of his life
2728,0,people can live longer with the help of medical technology
2729,0,people believe that computer skills will enhance job opportunities
2730,0,this knowledge may be less useful than people think
2731,0,this view is now being questioned by more and more people
2732,0,the number of people who use bicycles is decreasing
2733,0,increasing pollution threatens to end human life on our planet
2734,0,bicycle cannot compare with train for speed
2735,0,the question is whether education is a lifetime study
2736,0,students should be exposed to artistic activities.
2737,0,the process of learning English is the process of building willpower
2738,0,the soldiers were reunited with their families after the war
2739,0,the construction of the theater is scheduled to be finished within five years
2740,0,production shall be scheduled in order to meet customer requirements
2741,0,seeing the rice noodles reminded me of my hometown
2742,0,the pictures remind me of my school days
2743,0,the dog lay dozing in front of the door
2744,0,We're planning a tour to Italy this summer
2745,0,Tony speaks English and he plays tennis
2746,0,Combining exercise with the diet may be the most effective way to lose weight
2747,0,The turtle hid in it's shell
2748,0,The ice kept the food cold
2749,0,The teacher gave out homework
2750,0,The boy put the glove on his hand
2751,0,The barn was built out of wood
2752,0,The man flew across the ocean on a plane
2753,0,"If you want to eat, you should buy food"
2754,0,Oxygen is a gas
2755,0,You look at a clock to tell the time
2756,0,She loves to watch movies at the local theater.
2757,0,I ate lamb for dinner
2758,0,Shampoo is used to wash hair
2759,0,I used glue to stick the papers
2760,0,I poured some eyedrops on my eye
2761,0,The sun gives sunlight
2762,0,The plant has roses on it
2763,0,Towel help you dry off
2764,0,Pasta is an Italian staple food
2765,0,A key is needed to unlock the door
2766,0,The bookstore is right around the corner
2767,0,I used google to search for a review
2768,0,Al cooked some green beans for his vegetarian girlfriend.
2769,0,Red roses smell wonderful.
2770,0,Paul was a classically-trained violinist.
2771,0,Cats lick their paws to keep them clean.
2772,0,The six men were Weijun's brothers.
2773,0,You should bring your own bags to the grocery store.
2774,0,Don't put gasoline fuel into a diesel engine.
2775,0,The landlord rented the rental to the renter.
2776,0,Belle had a ball at the ball.
2777,0,Dog owners should keep their dogs on leashes in public.
2778,0,My dad likes to sing while he plays guitar.
2779,0,Flamingoes' feathers are pink because they eat pink food.
2780,0,My sister and I can wear each others' clothes.
2781,0,I often wear a blue hat on my head.
2782,0,My brother took Miranda out on a date to the movies.
2783,0,"If you don't eat anything all day, that is called ""fasting."""
2784,0,There are no cities on the continent of Antarctica.
2785,0,Some birds fly hundreds of miles every year.
2786,0,"If you enjoyed school as a child, you might want to attend college as an adult."
2787,0,It is perfectly normal for children to have teeth fall out.
2788,0,"On a hot day, a glass of ice will soon become a glass of water."
2789,0,"Linda is six years older than her niece, Flora."
2790,0,My uncle hit the golf ball into the hole with his lucky golf club.
2791,0,There's not enough oxygen in outer space for us to breathe.
2792,0,"My aunt's pumpkin was so huge, it won an award."
2793,0,The wise old man gave wise advice to the foolish youth.
2794,0,The other kids made fun of Bonkers because of his name.
2795,0,The mama cat was so proud of her kittens.
2796,0,"If someone asks you a question you don't know, just say ""I'm not sure."""
2797,0,My mother served us chicken pot pies.
2798,0,"My baby was allergic to my cat, so I decided to give the cat away."
2799,0,Bicycle races are won by whoever rides their bike the fastest.
2800,0,Once I went an entire day without eating.
2801,0,"One of the ""C""s in ""Connecticut"" does not get pronounced."
2802,0,The young man decided to enroll in college after he finished high school.
2803,0,I have the same number of fingers and toes.
2804,0,The lion started munching on the deer
2805,0,He went fishing for Pacific salmon.
2806,0,He poured coffee into a cup
2807,0,The man hunted turkeys in the spring.
2808,0,The man wanted to keep his approval rating up.
2809,0,My sister runs around the lake every day.
2810,0,The man thought the task was too difficult.
2811,0,we humans live on the earth
2812,0,junk food can make people fatter
2813,0,I sleep on the bed every night
2814,0,you should see a doctor when you feel uncomfortable
2815,0,I go to the theater to see a music drama
2816,0,monkeys hang out on tree tops
2817,0,committing perjury makes John feel shameful
2818,0,he needed to buy groceries before he cooked dinner
2819,0,the bar serves liquor
2820,0,a plain is likely to contain a large village
2821,0,Mary watched sunrise at yesterday dawn
2822,0,he plays fifa on his computer
2823,0,she met a polar bear in the Arctic
2824,0,he uses his glasses to read a book
2825,0,pear trees drop their fruit to the ground
2826,0,I learned to play the piano at music class
2827,0,"while the parents are shopping, their child likes to go to toy store"
2828,0,he usually plays basketball with his hands
2829,0,tigers like eating meat
2830,0,cats catch and eat rats
2831,0,Tom gets knocked when he tries to cross a concrete wall
2832,0,Peter makes the bed after getting up every day
2833,0,dad driving at night in complex road conditions makes me very worried
2834,0,the formerly lonely man feel happy after chatting with friends for hours
2835,0,Tom went to the theatre to see live entertainment
2836,0,Mary is constantly making up to make her beautiful
2837,0,the soldier wears a body armor to protect himself from a bullet
2838,0,Learning helps one to go forward
2839,0,my cat really dislikes being bathed
2840,0,"Alex is admitted by MIT, which makes his mother very proud"
2841,0,I worked 27 days in February this year
2842,0,I saw a tree staying still yesterday
2843,0,I usually read books in the night with light on
2844,0,I'm searching a chinese word in a chinese dictionary
2845,0,I wear my right shoe on my right feet
2846,0,I listen to music with my ears
2847,0,I drink pure water when I'm thirsty
2848,0,I wear a coat when I'm cold
2849,0,a girl wears high-heeled shoes
2850,0,dog has a tail
2851,0,the typhoon is a catastrophe
2852,0,the ice-cream is cold
2853,0,I watch TV after dinner
2854,0,Sam's hair gradually turns white as he gets older
2855,0,he pours water to stop fire
2856,0,a boat is sailing on the sea
2857,0,he likes eating watermelons in summer
2858,0,he breathes air on the earth
2859,0,there's much sand in the desert
2860,0,river runs from a place to another
2861,0,I get good grades because I study hard
2862,0,a butterfly used to be a caterpillar
2863,0,ice will change into water when it melts
2864,0,Peter barbecues meat with fire
2865,0,he worked in Africa for 6 months last year
2866,0,I walk on the ground
2867,0,she feels so sleepy when she is watching a boring film
2868,0,he feeds his horse every day
2869,0,I go across the river by ship
2870,0,the glasses are transparent
2871,0,hammer is made of iron
2872,0,there are many kinds of books
2873,0,a mechanical watch has pointers
2874,0,bus is a kind of public transport carrier
2875,0,paper would be wet in water
2876,0,Bob got happy when he passed the exam
2877,0,he eats an apple without peeling
2878,0,the ice turns to water under the sun
2879,0,Henry became sad after he shot an own goal
2880,0,today's hard work can change the future
2881,0,he invited his guests to a nearby restaurant for dinner
2882,0,this chip can memorize million bits of information
2883,0,most people become more tired after excessive bleeding
2884,0,books are usually made of paper
2885,0,I put my computer into my backpack after class
2886,0,a fish can live in a river
2887,0,brother likes to watch films before sleeping
2888,0,a pair of pants has 3 big holes
2889,0,the earth is approximately round
2890,0,man took a walk at the boundary of the forest
2891,0,we can borrow money from a bank
2892,0,we can design pictures with a computer
2893,0,there are lots of words in a book
2894,0,human will die if they don't eat food
2895,0,we get older when the time pass
2896,0,we can read books in a library
